ticker,announcement_date,announcement_time,timing_class,fiscal_year,fiscal_quarter,eps_actual,eps_estimate,eps_surprise,eps_surprise_pct,revenue_actual,revenue_estimate,revenue_surprise,revenue_surprise_pct,source,event_id,year,sue,pre_ret_5d,pre_ret_10d,pre_ret_21d,pre_ret_63d,pre_vol_10d,pre_vol_21d,pre_vol_63d,pre_volume_zscore,pre_drawdown_63d,pre_market_ret_21d,market_beta,pre_vix,"CAR[-5,+5]","CAR[-2,+2]","CAR[-1,+1]","CAR[0,+1]","CAR[0,+5]","CAR[0,+20]","CAR[+1,+5]","CAR[+1,+20]",alpha,beta,event_t0_date,signal,composite_score,composite_signal
XOM,2018-02-02,,BMO,,,0.88,1.03,-0.15000000000000002,-0.14563106796116507,,,,,yfinance,14245dfccf6a,2018,-1.1723887891360507,0.007921205459838765,0.01875785638709826,0.04751265404593896,0.06862629064689307,0.16398453480650793,0.14828579156228233,0.1178507448323748,0.7303777738622348,-0.044420665746208746,0.04766156223618445,0.553373639961302,13.470000267028809,-0.101951924856064,-0.07190979441773324,-0.05038041154798803,-0.07172042599270326,-0.11572518836220508,-0.12431206091699412,-0.077267930123822,-0.08585480267861105,-0.00043530823530751504,0.5548292836395619,2018-02-02,-1,0.006151537498973,0
CVX,2018-02-02,,BMO,,,0.72,1.24,-0.52,-0.41935483870967744,,,,,yfinance,b422a6abb005,2018,-2.1863094158929472,-0.03888246796004524,-0.045748132917403095,-0.015754837022907253,0.08352748603120985,0.17916186747659643,0.1836026408981282,0.15095607569333272,1.1648573911610904,-0.06264971829489893,0.04766156223618445,0.5213512435486104,13.470000267028809,-0.09539942478345173,-0.03956667750776992,-0.07067530002922091,-0.07305448670490981,-0.05955366356744972,-0.08212899934064091,-0.015153311187038204,-0.0377286469602294,-3.865855632451023e-05,0.515717715851659,2018-02-02,-1,-0.11129992045784676,0
NVDA,2018-02-08,,AMC,,,0.04,0.03,0.010000000000000002,0.3333333333333334,,,,,yfinance,38865153bead,2018,2.1602468994692874,-0.09555087323260947,-0.07966995565606139,-0.019915266764110928,0.025892643335416077,0.6523070604954281,0.4762513266476087,0.4110772912269049,1.5059148655470642,-0.1418694338226658,-0.06159395037442228,2.2332978410511357,33.459999084472656,0.075004362685881,0.053065705316431996,0.014323275477614847,-0.020175612784635324,-0.022470720293961605,-0.05955007729240542,-0.05419476115189606,-0.0912741181503399,0.001179857156579219,2.265578780365262,2018-02-09,1,0.31446814938990325,1
WMT,2018-02-20,,BMO,,,0.44,0.46,-0.020000000000000018,-0.04347826086956525,,,,,yfinance,f03678d8e1f3,2018,-1.5603789952109883,0.054442989891954285,0.002871319034498887,0.0046021049448461415,0.16642548250103673,0.322469324099949,0.2471856004625976,0.27706284510869283,-0.0821588839859702,-0.09292560817957457,-0.021602167301128516,0.6347431491422029,19.459999084472656,-0.12071560412698279,-0.09402492460854199,-0.11128278037257214,-0.12482824134329533,-0.14005165846309442,-0.19045324692701984,-0.04088816874138023,-0.09128975720530565,0.0012845658281038762,0.6314226414792189,2018-02-20,-1,-0.28271815346120155,-1
COST,2018-03-07,,AMC,,,1.59,1.51,0.08000000000000007,0.052980132450331174,,,,,yfinance,92c739e7a818,2018,0.6040040123256947,-0.018543705601438476,0.008667567215890015,0.025113510043191623,-0.011605808063814504,0.20222738124731737,0.22480109038189708,0.20236712591568404,0.2279628610455969,-0.10205621978792807,0.03353164228813976,0.8398779461290846,17.760000228881836,-0.03950214792999358,-0.03042865735767203,-0.033261277077392,-0.012058951477323845,-0.01704995791170911,0.02148762883765729,-0.004013473274994757,0.03452411347437165,9.311244381654906e-05,0.8328133903126043,2018-03-08,0,-0.03971448566381039,0
JPM,2018-04-13,,BMO,,,2.26,2.29,-0.03000000000000025,-0.013100436681222816,,,,,yfinance,3d517080a203,2018,-0.7120689949163176,0.01331788996909844,0.04972224765353728,-0.024774169921874978,0.028299344640199786,0.28826572155668373,0.300841658111102,0.26768526644371365,-0.08861683602237054,-0.09901485930135763,-0.03899251408399684,1.1440397495644832,18.489999771118164,-0.013700023761344403,-0.044622750854411586,-0.020344677735431367,-0.0351836483723771,-0.023081327785097985,-0.037492423407613315,0.0012715608259623243,-0.013139534796553009,0.0006236814423218106,1.1422269415738688,2018-04-13,-1,-0.29536974330066007,-1
BAC,2018-04-16,,BMO,,,0.62,0.59,0.030000000000000027,0.05084745762711869,,,,,yfinance,663c42a0f70b,2018,1.2053691543283667,0.005737431019540606,-0.006335463004591202,-0.07280647781659733,-0.028049596041473945,0.32087506593036635,0.36371013510562955,0.2955266079735406,-0.28935482174137395,-0.11175396039103667,-0.036868849787662805,1.301620655446771,17.40999984741211,-0.018056804903683416,-0.04768886440365017,-0.042663674962224,-0.017934021116884476,0.005943635543930639,-0.010179242696221178,0.012969423421835796,-0.003153454818316021,0.0007812238396093813,1.2901191299687005,2018-04-16,0,-0.3342716697671579,-1
GOOGL,2018-04-23,,AMC,,,0.47,0.46,0.009999999999999953,0.021739130434782507,,,,,yfinance,ad0a9d391df3,2018,0.4045199174779433,0.026488825901754165,0.05266195999498602,0.019617283528476914,-0.07760963813984223,0.2165804085431167,0.3094200101744258,0.32004299886414456,-0.0009624439554382894,-0.15357539382070165,0.010998573022332758,1.3516072532969892,16.34000015258789,0.00478925469596015,-0.03097226179276648,-0.03674019683112838,-0.03332821056311451,-0.0238964368725231,-0.033517410586016434,0.00611768228482458,-0.0035032914286687597,0.00035418669937265336,1.3360286589966655,2018-04-24,0,-0.12298145576057454,0
META,2018-04-25,,AMC,,,1.69,1.35,0.33999999999999986,0.2518518518518517,,,,,yfinance,f1c85853da1b,2018,4.5950141731165015,-0.04009376138779763,-0.03986294246541355,-0.002311602666694168,-0.14398284733825129,0.2600885181571549,0.3690130995148225,0.35757152466221376,-0.2995893625837615,-0.21166293382526447,-0.005582514995756904,1.2262404719834215,17.84000015258789,0.08149412399013296,0.048705410437477975,0.06997395340522178,0.07327768816936567,0.09269834157879339,0.10872590302045652,0.014698816065987746,0.030726377507650872,0.0003130530070026645,1.2099952408837948,2018-04-26,1,0.00872284834552045,0
AMZN,2018-04-26,,AMC,,,0.16,0.06,0.1,1.6666666666666667,,,,,yfinance,0e5932bfeaaa,2018,3.3910136104054236,-0.0250174329743178,0.04795304696462299,0.013967492016923266,0.10160751308920535,0.4049046130835549,0.41752645024258456,0.3583713017533082,0.07546279225220913,-0.14164251997263252,0.021910941371237058,1.0479356453762252,16.239999771118164,0.00802169974667154,0.06443967360271333,0.06227108560539552,0.03518291335899379,0.03114589287264864,-0.002214079858059265,-0.002008070918085042,-0.03536804364879295,0.0018745789578497,1.0441823151096865,2018-04-27,1,0.3232626644075257,1
MSFT,2018-04-26,,AMC,,,0.95,0.85,0.09999999999999998,0.11764705882352938,,,,,yfinance,d8b59298aac5,2018,1.2529946683450022,-0.019248761443893314,0.00726651305696091,0.053537508105218956,0.020903284597646676,0.22502951797766127,0.2666921088588547,0.3403223856167279,-0.18999129462350944,-0.10525207636203882,0.021910941371237058,1.32831732532012,16.239999771118164,-0.0019273738018393514,0.0074357937691418435,0.007217732877556258,0.00017447551475175543,0.007635032734205155,0.0010965673963349845,-0.0070270725300478724,-0.013565537867918046,0.0006472736367554742,1.3214973140520043,2018-04-27,0,-0.04284188293669322,0
CVX,2018-04-27,,BMO,,,1.9,1.49,0.4099999999999999,0.27516778523489926,,,,,yfinance,b9a6267286f2,2018,1.4815245346819126,0.004122561959459814,0.04185186382014261,0.0833769165642626,-0.04921540739508812,0.14778707460653515,0.22515283162423816,0.2790994706040493,-0.32847561194537,-0.16868667178123184,0.021910941371237058,0.9041820997927625,16.239999771118164,0.025776254241594333,0.012786253340033575,0.01690096400386038,0.013702695607832955,0.012337510762784427,-0.032270477131960636,-0.006256539939309419,-0.05086452783405448,-0.0001177352066060078,0.899336206137705,2018-04-27,1,0.021581151635966547,0
XOM,2018-04-27,,BMO,,,1.09,1.1,-0.010000000000000009,-0.009090909090909097,,,,,yfinance,43cc60953b76,2018,-0.075005860061735,0.018131484192973835,0.0471380384888227,0.09715066429565367,-0.08498361324902115,0.1582029634054527,0.21746031991214126,0.2555569384276746,-0.5336658121540545,-0.18255307277356286,0.021910941371237058,0.7564913272020471,16.239999771118164,-0.013858007689214129,-0.018489732018287904,-0.02138782623958498,-0.03171164003999402,-0.04358926598649709,-0.02357843021201524,-0.005767446720450996,0.014243389054030855,-0.0008499045099724196,0.7508573544064955,2018-04-27,-1,-0.129531675750017,0
AAPL,2018-05-01,,AMC,,,0.68,0.67,0.010000000000000009,0.01492537313432837,,,,,yfinance,2327bdcd8d3e,2018,0.5163977794943225,0.037805349023021684,-0.051279169142524395,0.014518919690869492,0.012756811805954449,0.3114542255881921,0.26781399810338896,0.29224878258608367,-0.029369793148105595,-0.1067576148259136,0.029168484600221145,1.2102834208094346,15.489999771118164,0.11052725745214399,0.12811887822664833,0.07739491225738539,0.056444336069489606,0.0828641795531656,0.07160108524015614,0.0307418105119224,0.019478716198912914,0.00014505367745547195,1.2046733082007601,2018-05-02,0,-0.1358415037491404,0
NVDA,2018-05-10,,AMC,,,0.05,0.04,0.010000000000000002,0.25000000000000006,,,,,yfinance,1c1340ce7a25,2018,2.0000000000000004,0.11648571727491874,0.15500405063882883,0.14979666976127448,0.19589001108615656,0.2371883942534589,0.3354988730649517,0.4278148241853272,0.07914278582910025,-0.14464232873192842,0.03131626835844692,1.9585358171315748,13.229999542236328,-0.031818333641805994,-0.059804037481863644,-0.03314085764395218,-0.029519422683513125,-0.06293550456024284,-0.08855796458124215,-0.0332357120059912,-0.058858172026990487,0.002138376512728241,1.9774023561546117,2018-05-11,1,0.2770173761078903,1
WMT,2018-05-17,,BMO,,,0.38,0.37,0.010000000000000009,0.027027027027027053,,,,,yfinance,fe83fe81b35e,2018,0.6188527477552763,0.03696120644371548,-0.0024323002259458715,-0.02013652450344161,-0.15309741025953216,0.2576623313066427,0.20311637883576972,0.29314316381642985,-0.03580554675626346,-0.2108226617922422,0.007587208166272896,0.8451873033658924,13.420000076293945,-0.016056271244166104,-0.0010409415954018833,-0.011780896652614864,-0.026876260473423955,-0.0422151450642066,-0.0498461190362611,-0.02357340907125496,-0.031204383043309462,0.0003289376207841779,0.8619322321231125,2018-05-17,0,-0.199490797663081,-1
COST,2018-05-31,,AMC,,,1.7,1.7,0.0,0.0,,,,,yfinance,10b8273d0f29,2018,0.0,0.0005047244565645759,-0.0023652619637817285,0.00859833332569937,0.048722460844008,0.10888965096857132,0.12642445677093417,0.19086524957457615,0.1628354367714441,-0.05556715911352075,0.02249223038709003,0.900948349162279,15.430000305175781,0.01239436245001524,-0.014571405217817447,-0.012686809458502701,-0.011186292828974327,0.0039024601166754475,0.05179230715171526,0.018357177675680122,0.06624702471071992,8.264703071372511e-06,0.9011468702473029,2018-06-01,-1,-0.12837691744359486,0
JPM,2018-07-13,,BMO,,,2.29,2.22,0.06999999999999984,0.03153153153153146,,,,,yfinance,42359860f198,2018,1.146326464117489,0.03017737385827579,0.03496707366378615,-0.03031131584792557,-0.05751084162038189,0.20427569296397896,0.17817073715636234,0.19094382019468295,-0.21823057693586018,-0.09668390028209868,0.0016133001139759795,1.158961922633003,12.579999923706055,0.042775429528871575,0.029310551646908198,0.02867089440604926,0.0349555854205687,0.03955391767041189,0.06292002522983729,0.045179234214607296,0.06854534177403271,0.0001292260826260606,1.1558772262376802,2018-07-13,0,-0.23799278734259977,-1
BAC,2018-07-16,,BMO,,,0.63,0.58,0.050000000000000044,0.08620689655172423,,,,,yfinance,abde0e7c5838,2018,2.129856878426496,0.018551499738734822,-0.004185589079667373,-0.04323059346283109,-0.04194630979874148,0.24363691044478808,0.19519273033871176,0.19827813141382983,-0.22617582093742875,-0.11018573678307257,0.005610896541535126,1.2569924068585707,12.180000305175781,0.06938223059154895,0.029689323749748666,0.03724228603128518,0.04620059293194819,0.07092593920885933,0.04926623951871355,0.027040015531394086,0.005380315841248314,0.0003210067037979353,1.2576704234388325,2018-07-16,0,-0.20708068546440067,-1
MSFT,2018-07-19,,AMC,,,1.13,1.08,0.04999999999999982,0.04629629629629613,,,,,yfinance,49fa8bb31610,2018,0.6636258700209963,0.0020155396828094307,0.046511620792791586,0.03509816472442129,0.08625534140964786,0.157228114896164,0.17400375855658964,0.17071002597577073,0.23390923480094764,-0.048297366098316835,0.016333938294010864,1.4073329120739828,12.869999885559082,0.015895925121950302,0.0070942853555783746,0.02921773180182185,0.03148848591574252,0.02041998342552223,-0.00874154641949788,0.0016141538524841893,-0.027547375992535917,0.0007080420544594934,1.4017540231754517,2018-07-20,0,-0.01647373007379203,0
GOOGL,2018-07-23,,AMC,,,0.23,0.19,0.04000000000000001,0.21052631578947373,,,,,yfinance,baa2c2b03d2e,2018,1.7038855027411945,0.012110199544777878,0.03745461043471754,0.035538362133192836,0.1277600524404101,0.16848899130194717,0.20873302608428143,0.22555842774692192,0.4179083594016174,-0.057251678206517824,0.021732869694031987,1.3812398738039384,12.619999885559082,0.01798787646308208,0.05456716568083371,0.04309463583865778,0.034609541766062527,0.009535414669129827,-0.021127557902342775,-0.02256756359110401,-0.05323053616257661,-9.009469431573184e-05,1.3755726417581828,2018-07-24,1,0.11090627163196198,0
META,2018-07-25,,AMC,,,1.74,1.7,0.040000000000000036,0.023529411764705903,,,,,yfinance,0f92efdb69bd,2018,0.460823240823737,0.03888039437293522,0.07386198879118577,0.10771577916495767,0.36201388111197197,0.14681735037108115,0.2150620022441497,0.25760878935924486,0.6635870443318874,-0.04589111025970761,0.04800741610931736,1.2359125610647215,12.289999961853027,-0.15724882563284043,-0.1879447795033094,-0.1838430379943855,-0.18641566581889765,-0.18213263859044854,-0.21713406770105845,0.0047087901400104,-0.030292638970599528,0.0001325786197956257,1.2294294911708676,2018-07-26,0,0.2212495274430229,1
AMZN,2018-07-26,,AMC,,,0.25,0.13,0.12,0.923076923076923,,,,,yfinance,89036c5a4994,2018,2.794141892542798,-0.002741325154778651,0.006334118912423747,0.06913298504961829,0.19107220743492492,0.23793032649788426,0.2211399449680405,0.1851754495254271,0.6567850886092339,-0.05118052293230185,0.043225294442373885,1.2188999171451835,12.140000343322754,-0.027425442700978287,-0.03527557766718684,-0.0333341369700564,-0.004654285693441788,-0.0024730459186439405,-0.0001719639501230833,-0.014120696951731545,-0.011819614983210684,0.0017028764842124916,1.2135478027403868,2018-07-27,1,0.4171981378927412,1
XOM,2018-07-27,,BMO,,,0.92,1.27,-0.35,-0.2755905511811023,,,,,yfinance,4c8b1087b933,2018,-2.782006063896651,0.027191753072201008,0.018744653242229514,0.04464283855864237,0.04180060880416647,0.13854859906781158,0.13135643648944176,0.19404880833432636,-0.49290895460062156,-0.04691298818204173,0.043225294442373885,0.8485797481755023,12.140000343322754,-0.028435565443735225,-0.015199017465597117,-0.008723063783443412,-0.0188589724064806,-0.047286007519088555,-0.0600709023301147,-0.025841657394848436,-0.03862655220587458,-0.0003644132727529571,0.8458356430655934,2018-07-27,-1,-0.4064352624206675,-1
CVX,2018-07-27,,BMO,,,1.78,2.09,-0.30999999999999983,-0.14832535885167458,,,,,yfinance,4aac6efa16e5,2018,-1.0209552365621284,0.01873920287342301,-0.0024948107408562237,-0.0016914200038097293,-0.0021735974062760954,0.15031977103730756,0.18978985627703016,0.2037630138782125,-0.6383426806228469,-0.06948383772531114,0.043225294442373885,0.9149418229772602,12.140000343322754,0.004540270234253126,0.01881817274644793,0.03549241452697391,0.041297353046970325,-0.0017560396235241742,-0.06004365183891542,-0.02387765070036822,-0.08216526291575948,0.000347703390104984,0.910885054695582,2018-07-27,-1,-0.4248778122672832,-1
AAPL,2018-07-31,,AMC,,,0.59,0.54,0.04999999999999993,0.09259259259259246,,,,,yfinance,eb173eb0094b,2018,2.7205359379125396,-0.014041485564078693,-0.006059042468530174,0.02798332158555228,0.12531038685856455,0.12483296543449858,0.15330995855803464,0.17380596118377134,0.039898882383672715,-0.06088255396799713,0.03704654909389404,1.113086568617577,12.829999923706055,0.05307772585546358,0.07639756126796639,0.07902584467826763,0.08298265371693381,0.0684085664745543,0.11157672646874439,0.00812311295590954,0.05129127295009962,0.00048085957731040015,1.1110656780574029,2018-08-01,0,0.03196687845763548,0
NVDA,2018-08-16,,AMC,,,0.05,0.05,0.0,0.0,,,,,yfinance,fc420eeee8db,2018,0.0,0.0038212420300924865,0.027212481009849077,0.022804902787737502,0.039279785892780916,0.1553233508454571,0.18487380256551814,0.24025520513540247,1.0389407204790815,-0.11685584964910459,0.010673877556604427,1.8272998754945697,13.449999809265137,0.03463320446830379,-0.051129500079533215,-0.07141188414401768,-0.04921219916900636,0.029712310666188776,0.008991613492045152,0.08625697616235443,0.06553627898821081,0.001095912296912247,1.825839623448791,2018-08-17,-1,0.11748641796109052,0
WMT,2018-08-16,,BMO,,,0.43,0.41,0.020000000000000018,0.04878048780487809,,,,,yfinance,cce8089b2666,2018,1.3124359177794216,0.0018878621330693512,0.022438797649292352,0.02301846834220944,0.0474864054070645,0.13566950015113163,0.11112097516283616,0.15232770525527436,-0.25623788823074706,-0.03326043744906201,0.004670722547481576,0.7303708139734708,14.640000343322754,0.05957867895532458,0.06401463531674839,0.07551089907578148,0.07699015935768994,0.04784373628592985,0.029839154900856184,-0.03966315380189708,-0.05766773518697073,-4.34494844212075e-05,0.7247190153251759,2018-08-16,0,-0.12946263259807034,0
COST,2018-10-04,,AMC,,,2.36,2.34,0.020000000000000018,0.008547008547008555,,,,,yfinance,e6163b9b7817,2018,0.16892363187310347,-0.009914561214610096,-0.009575946950658998,-0.016680140589913628,0.10523804060896569,0.09846858399638009,0.15166583405100498,0.13570353254040302,0.137271978217113,-0.05130835630649215,0.0014185505443760071,0.8446234453621903,14.220000267028809,0.0032679008677185765,-0.04410064084405494,-0.03053416943261183,-0.02953467372880107,0.014689403002370196,0.02608674958718033,0.06653941434159212,0.07793676092640224,0.0010371218563735819,0.8387792389835864,2018-10-05,0,-0.1753316625605787,0
JPM,2018-10-12,,BMO,,,2.34,2.26,0.08000000000000007,0.03539823008849561,,,,,yfinance,c3fad266633b,2018,1.3621899327028453,-0.061941525093970884,-0.05579811017253744,-0.04377435883872893,0.016641562926938747,0.2223322469068211,0.20245941206002052,0.17707216753789468,1.5286623146905145,-0.08851049686505387,-0.05862611364040349,1.131089480384235,24.979999542236328,-0.015723894324531223,-0.026277511565029023,-0.03170651065376912,-0.026325108738207266,-0.02000110960632039,0.001444667746148036,0.006739228221632513,0.028185005574100933,0.00020112700056154923,1.125143823478737,2018-10-12,0,0.18013544125733355,1
BAC,2018-10-15,,BMO,,,0.66,0.62,0.040000000000000036,0.06451612903225812,,,,,yfinance,3eb186c43c62,2018,1.744987879316629,-0.0585511242000083,-0.03394433235156025,-0.055739891811437015,-0.04432510314765681,0.23702304228173346,0.20972955883101604,0.17008897695043887,1.5083281050684614,-0.10817606003901788,-0.05116382440686529,1.1932893754546428,21.309999465942383,-0.04618964733947889,-0.021447463477539543,-0.02991422901673686,-0.016772318955562984,-0.03479928013222855,-0.013450924783885636,-0.022320068122416145,-0.0009717127740732356,0.00017547723985586157,1.1875020591408079,2018-10-15,0,0.1753950171915057,1
MSFT,2018-10-24,,AMC,,,1.14,0.97,0.16999999999999993,0.17525773195876282,,,,,yfinance,9bae8ebdd666,2018,2.3468325478446475,-0.07578357383280976,-0.03617185224962205,-0.10598512518006908,-0.06659371345423026,0.40810806404820005,0.3439334277244603,0.24178370503169486,1.0977561414345087,-0.11495546099268314,-0.08746343138703783,1.4438259830203348,25.229999542236328,-0.01470679258776152,0.0037223364127527206,0.03315150136520627,0.04386750599282392,-0.012430979128812681,0.004127307748260121,-0.044210358095001276,-0.027652071217928474,0.0008476849856063506,1.439036554224054,2018-10-25,0,0.022550908682540956,0
GOOGL,2018-10-25,,AMC,,,0.65,0.52,0.13,0.25,,,,,yfinance,917abe098a33,2018,5.5943092778551575,0.005173473158660125,0.011781026565365726,-0.07576668847814194,-0.11916449273773766,0.4482845583045241,0.3599997014531212,0.24558324740319137,0.7314548984209207,-0.16410073105606773,-0.06830418786059866,1.4321180017485786,24.219999313354492,0.001994565131535158,-0.027390039265633666,-0.01188926695049448,-0.030255970782220126,-0.03753387306650505,-0.02786290541923333,-0.04462171966105377,-0.034950752013782053,1.1654932849005338e-05,1.425863285362277,2018-10-26,1,0.1673135123801797,1
AMZN,2018-10-25,,AMC,,,0.29,0.15,0.13999999999999999,0.9333333333333332,,,,,yfinance,dbb9dfa96b9b,2018,2.6452265165913005,0.006466233924142584,0.036530979149978604,-0.09756693071141409,-0.019314739521133273,0.5992300243570374,0.48069615952062705,0.3267335260423024,0.7251173879614646,-0.18401971609888965,-0.06830418786059866,1.230172262492688,24.219999313354492,-0.059259907303899934,-0.12274687081546994,-0.07196694740579504,-0.11828990010207399,-0.08472617184380185,-0.14951886709856793,-0.025494785859363326,-0.09028748111412936,0.0025829553115587003,1.225214552377672,2018-10-26,1,0.09520262778787064,0
META,2018-10-30,,AMC,,,1.76,1.45,0.31000000000000005,0.2137931034482759,,,,,yfinance,7a7c84a0ea0f,2018,3.284316472856652,-0.05291792344869384,-0.07910314683937025,-0.09985225915367646,-0.148150268453357,0.4437512922807172,0.3819492021377816,0.2978628318729808,0.951512749005534,-0.23479996515845508,-0.08213080955109253,1.286929973650125,23.350000381469727,-0.03963557115793248,0.008289209856962734,0.023461793202958214,0.0124256880168971,-0.02000860035143136,-0.05872721720449753,-0.04537479659981623,-0.0840934134528824,-0.0009621324515326831,1.281652941903126,2018-10-31,1,0.05209334264186735,0
AAPL,2018-11-01,,AMC,,,0.73,0.7,0.030000000000000027,0.0428571428571429,,,,,yfinance,4845db2c25ff,2018,1.483239697419134,0.011010000615766513,0.02870103150457437,-0.04244411510598367,0.06841672845672742,0.31169391565857973,0.3417019808225201,0.24542200376237927,1.0519053266576999,-0.08544836129276596,-0.06242284169367329,1.092758542268871,19.34000015258789,-0.10614218567344702,-0.07522963428698876,-0.09235121180059482,-0.09549387133591672,-0.10063145386950717,-0.21213842275076528,-0.04014872988048778,-0.1516556987617459,0.0006087724856150218,1.0901156126871512,2018-11-02,0,0.07181558941887359,0
XOM,2018-11-02,,BMO,,,1.46,1.22,0.24,0.19672131147540983,,,,,yfinance,7b4f9763bcc1,2018,1.4970259140830973,0.030136645178487464,-0.014416619757773974,-0.06361002042800235,0.005860364570916987,0.24383812337857572,0.22272575241507028,0.17455359368103354,1.2845505625890474,-0.11027708534217967,-0.06242284169367329,0.8753349858343114,19.34000015258789,0.012034545103709484,0.01838176103781968,0.016708127950443873,0.013156931774509018,-0.008625015796022156,-0.0027414099637100217,-0.02999145107632814,-0.024107845244016,-0.0003601420983840854,0.8676700728633425,2018-11-02,0,0.1150045140458503,0
CVX,2018-11-02,,BMO,,,2.44,2.06,0.3799999999999999,0.18446601941747567,,,,,yfinance,d4d346799460,2018,1.266653872247726,-0.003674526397034583,-0.05363073964663834,-0.11284015373982204,-0.10382913797622828,0.27671475618893104,0.251764567691583,0.20175049017615593,1.362606728141508,-0.14106607343241118,-0.06242284169367329,0.968244302620434,19.34000015258789,0.045911082526863045,0.04657686480384395,0.055426845734788316,0.06963463827688865,0.060246176872474064,0.06963567100105311,0.0222968419203236,0.03168633604890262,-0.0002642852958514145,0.9559329715728945,2018-11-02,0,0.02228340463094003,0
NVDA,2018-11-15,,AMC,,,0.05,0.05,0.0,0.0,,,,,yfinance,bbaed1e3eae7,2018,0.0,-0.01747660537329876,-0.07207374463129168,-0.16732491879682443,-0.17331100276503997,0.5570551826247501,0.7398594240747375,0.5329393834844119,0.6418733590455499,-0.35851535298275017,-0.026493217578733574,1.779325492168602,19.979999542236328,-0.18317824025642454,-0.2115294526759845,-0.2755451285362108,-0.28285487189364356,-0.21603901436082196,-0.1718722240294929,-0.02340832389934304,0.020758466431986023,0.0004294421190304123,1.7851881746352494,2018-11-16,-1,-0.36124637879161925,-1
WMT,2018-11-15,,BMO,,,0.36,0.34,0.019999999999999962,0.058823529411764594,,,,,yfinance,650ea8289f8b,2018,1.3483997249264807,-0.026744639778244372,0.01246513591856302,0.05970152551858687,0.02929845190354885,0.1667317982468453,0.17953947296847794,0.16461839683846718,0.019746585864176804,-0.04639763169885749,-0.03637654034050608,0.7599554897917588,21.25,-0.0419821383933832,-0.06026255619808074,-0.05624591066308736,-0.04776083149465549,-0.044822474556795944,-0.06726143460400572,-0.017501183148733668,-0.03994014319594343,-9.321830435738668e-05,0.7487452903009479,2018-11-15,0,0.015951888970797592,0
COST,2018-12-13,,AMC,,,1.61,1.62,-0.010000000000000009,-0.006172839506172844,,,,,yfinance,af5a3d05043d,2018,-0.08898441614858713,-0.028687832456923523,-0.016627602205204428,-0.03399011159128518,-0.061176314934519804,0.302190274161705,0.29031902312448726,0.25946444053032497,0.050174172177703015,-0.09069346522364662,-0.026415276859375503,0.785288908117443,20.649999618530273,-0.09744074630611992,-0.08282920226953798,-0.08753655680507338,-0.081275382418068,-0.07768306409902528,-0.07012654045592728,-0.00532559610670333,0.0022309275363946775,0.0008621661981134396,0.7783940095212993,2018-12-14,-1,-0.2470270264600709,-1
JPM,2019-01-15,,BMO,,,1.98,2.19,-0.20999999999999996,-0.09589041095890409,,,,,yfinance,c5dd02bdc783,2019,-3.732244397303851,0.0017864261746680654,0.04244552858237616,-0.0007918650199801869,-0.0664939886677417,0.2464688620341604,0.26834121992232884,0.2520459230685338,-0.36119129951000223,-0.1801032066064937,-0.03036238159435667,1.0363285240246496,19.06999969482422,-0.017025301706738348,0.008796938042465141,0.017691294693953325,0.0011041718309015083,-0.006637918545236353,-0.04697178360320366,-0.002170274060849944,-0.042504139118817244,1.919165103730429e-06,1.0293157832077617,2019-01-15,-1,-0.48039852723666204,-1
BAC,2019-01-16,,BMO,,,0.7,0.63,0.06999999999999995,0.11111111111111104,,,,,yfinance,d37818869b9a,2019,3.1915242082198803,0.040768286901120776,0.07751622949367953,0.08811473984194174,-0.06711173256692671,0.23833189841223182,0.31732601714730446,0.3049487084796809,-0.1770962702466392,-0.21349481514656587,-0.018916942781926238,1.1132012597371579,18.600000381469727,0.10848291949661909,0.09101565863946623,0.07457010255197766,0.08012648101154915,0.08204679812090244,0.018982185502492165,0.01282238622654225,-0.050242226391868025,-0.0003494367156180049,1.1108895186033985,2019-01-16,0,0.12511315131087078,1
AAPL,2019-01-29,,AMC,,,1.05,1.04,0.010000000000000009,0.009615384615384623,,,,,yfinance,e427baf74214,2019,0.5117663157191594,0.009001889083834591,0.031199951171875018,-0.009414033161459057,-0.29626937885274873,0.25994446273731664,0.4396952974437167,0.43758234093541043,-0.8898267113866315,-0.3601385939144747,0.06183736802104334,1.2631747460481757,19.1299991607666,0.0788051477650509,0.03335333092515361,0.03421050102697553,0.04343231583402557,0.07454454250450757,0.03329025815121628,0.02670634305992959,-0.014547941293361696,0.0005306652171667139,1.2612029332528778,2019-01-30,0,-0.3984350632773169,-1
MSFT,2019-01-30,,AMC,,,1.1,1.09,0.010000000000000009,0.009174311926605512,,,,,yfinance,6b37c5a24975,2019,0.13651436229911784,-0.003092510860143949,0.013046329771617238,0.059667276623045495,-0.005422605048796103,0.27667689964247744,0.30743301849843147,0.357163269046975,-0.4550227351625855,-0.16022838496963623,0.0800403090706987,1.4603187485059343,17.65999984741211,-0.06197368328602321,-0.04308282106158347,-0.040824088100587255,-0.05000044627548031,-0.030780255332978693,-0.03599077970539752,0.001528471729926882,-0.0036820526424919658,0.001190367052462044,1.456072564099596,2019-01-31,0,-0.17118945860644263,0
