gross_return,transaction_cost,net_return,turnover,long_exposure,short_exposure,gross_exposure,net_exposure,benchmark_return,cumulative_gross,cumulative_net,cumulative_benchmark
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.172888144824086e-05,0.010729854026449992,0.007460396315163154,0.388319473886801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013938708741589423,0.010729854026449992,0.007460396315163154,0.4076708546735859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014418442077481775,0.010729854026449992,0.007460396315163154,0.4279672753558563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004598421399664487,0.010729854026449992,0.007460396315163154,0.42140088007883936
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.026178490817010847,0.010729854026449992,0.007440247107236786,0.4586110099652745
-6.735249248218889e-05,0.0,-6.735249248218889e-05,0.0,0.0,0.02,0.02,-0.02,-0.009310666581320293,0.01066177885155506,0.0073723934955671755,0.4450303691796449
0.0004363263651868921,6e-05,0.0003763263651868921,0.06,0.0,0.02,0.02,-0.02,-0.026473430702838252,0.011102757231954863,0.007751494286800886,0.4067754578376708
0.0009071619215749572,0.0,0.0009071619215749572,0.0,0.04,0.04,0.08,0.0,0.0027582260890697263,0.012019991152115272,0.008665688068828281,0.41065566260694175
-0.00011565452313810453,0.0,-0.00011565452313810453,0.0,0.04,0.04,0.08,0.0,0.00923932379841541,0.011902946462632347,0.008549031319668998,0.42368916704183546
-0.0012217241759657615,2e-05,-0.0012417241759657615,0.02,0.04,0.04,0.08,0.0,-0.006778721915009722,0.01066668016920791,0.007296691604832484,0.41403837408504707
0.000549823441587347,0.0,0.000549823441587347,0.0,0.04,0.02,0.06,0.02,0.01206681680134114,0.011222368401596183,0.007850526938510072,0.43110131609519753
0.0013866335002817153,6e-05,0.0013266335002817154,0.06,0.04,0.02,0.06,0.02,0.0165461967700673,0.012624563213855966,0.009187575210823251,0.45478060006921095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020516194122843778,0.012624563213855966,0.009187575210823251,0.4550790656811827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01993157802483969,0.012624563213855966,0.009187575210823251,0.42607704375124733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01768586558320595,0.012624563213855966,0.009187575210823251,0.40085563684416714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011967311946537107,0.012624563213855966,0.009187575210823251,0.41762011324234627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004596966533256808,0.012624563213855966,0.009187575210823251,0.424136865459793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030459694208066823,0.012624563213855966,0.009187575210823251,0.4675156388921331
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010271182302701298,0.012624563213855966,0.009187575210823251,0.45244251823300674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016988017379665044,0.012624563213855966,0.009187575210823251,0.4771166369757136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006903943163488857,0.012624563213855966,0.009187575210823251,0.46691870766818955
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.0018990692801170717,0.012624563213855966,0.009167391459319107,0.4697044879223513
-0.0006835624845940847,0.0,-0.0006835624845940847,0.0,0.02,0.0,0.02,0.02,0.012320552737543622,0.011932371051464497,0.008477562489841883,0.4878120595744031
-0.0004416258087129044,0.0,-0.0004416258087129044,0.0,0.02,0.0,0.02,0.02,0.014879003633885723,0.011485475599736228,0.008032192770738522,0.5099492206153498
-8.97333627313679e-05,0.0,-8.97333627313679e-05,0.0,0.02,0.0,0.02,0.02,-0.0018449496288533984,0.011394711606656838,0.007941738652339714,0.507163440361188
0.0009155160566631082,2e-05,0.0008955160566631082,0.02,0.02,0.0,0.02,0.02,0.004455906849114788,0.012320659704756931,0.00884436666348365,0.5138792202578288
-0.00014437776425055396,2e-05,-0.00016437776425055396,0.02,0.02,0.02,0.04,0.0,0.004041733830006056,0.01217450311120416,0.00867853508201466,0.519997917116888
7.784956850824365e-05,0.0,7.784956850824365e-05,0.0,0.0,0.02,0.02,-0.02,0.008280146883890893,0.01225330045952644,0.008757060270734307,0.5325837231338242
2.930617700473759e-05,0.0,2.930617700473759e-05,0.0,0.0,0.02,0.02,-0.02,0.01330825201965502,0.012282965733923401,0.008786623083697265,0.5529797335625104
-0.00026806582019470507,0.0,-0.00026806582019470507,0.0,0.0,0.02,0.02,-0.02,-0.002626713253435109,0.012011607270444813,0.008516201870178985,0.5489005011140455
-8.302548961685475e-05,2e-05,-0.00010302548961685475,0.02,0.0,0.02,0.02,-0.02,0.025629532893630236,0.011927584511253198,0.008412298994694867,0.5885980974563083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012087480157219055,0.011927584511253198,0.008412298994694867,0.6078002454371074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007456694217466864,0.011927584511253198,0.008412298994694867,0.5958113706441148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055800009265912776,0.011927584511253198,0.008412298994694867,0.5869067417172558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057648948741183426,0.011927584511253198,0.008412298994694867,0.4954232363069593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011975670399988259,0.011927584511253198,0.008412298994694867,0.5133319320934553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009335644514194108,0.011927584511253198,0.008412298994694867,0.5274598610434584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019247692222981838,0.011927584511253198,0.008412298994694867,0.5568599383317816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004153846588902832,0.011927584511253198,0.008412298994694867,0.5503929809875427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038501930237289095,0.011927584511253198,0.008412298994694867,0.5509899122114863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010071153195051807,0.011927584511253198,0.008412298994694867,0.5353696552016245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006415177471415401,0.011927584511253198,0.008412298994694867,0.5452193240239689
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00460367232715253,0.011927584511253198,0.008412298994694867,0.5523330074653594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025508706189596886,0.011927584511253198,0.008412298994694867,0.5127350008695122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010720542618582574,0.011927584511253198,0.008412298994694867,0.5289523409169554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023751482562483606,0.011927584511253198,0.008412298994694867,0.49263745605279796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014697563211208076,0.011927584511253198,0.008412298994694867,0.5145755894145507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012809544787298677,0.011927584511253198,0.008412298994694867,0.5339766132609056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007004811793744015,0.011927584511253198,0.008412298994694867,0.544721830732803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005506962621272482,0.011927584511253198,0.008412298994694867,0.5532285561149122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01543726303379489,0.011927584511253198,0.008412298994694867,0.5772061538872595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010313796371464123,0.011927584511253198,0.008412298994694867,0.5609391707802462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007648651621585456,0.011927584511253198,0.008412298994694867,0.5728782507000307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005692921230517234,0.011927584511253198,0.008412298994694867,0.5639239787136017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01021054585285941,0.011927584511253198,0.008412298994694867,0.5798924962086431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008658962913536516,0.011927584511253198,0.008412298994694867,0.5662122656765978
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.012959017714715637,0.011927584511253198,0.008392130748714921,0.5865088381725057
-0.0003095416529132722,0.0,-0.0003095416529132722,0.0,0.0,0.02,0.02,-0.02,0.009187233639839087,0.0116143507741151,0.008079991381778173,0.6010844655404661
-5.615136265357368e-05,2e-05,-7.615136265357369e-05,0.02,0.0,0.02,0.02,-0.02,-0.0032934520381920906,0.011557547249839262,0.00800322471677073,0.5958113706441142
-0.00022343553982595576,0.0,-0.00022343553982595576,0.0,0.02,0.02,0.04,0.0,0.0028990699554503063,0.011331529343204583,0.007778000972109789,0.6004377394433145
0.0004853022959618958,0.0,0.0004853022959618958,0.0,0.02,0.02,0.04,0.0,0.008081580547216305,0.011822330856373409,0.008267077949801527,0.6133718059454305
0.0002787580385389266,2e-05,0.0002587580385389266,0.02,0.02,0.02,0.04,0.0,0.0021275358467678362,0.012104384464672657,0.008527975161215284,0.6168043122967439
-9.00905896870552e-05,0.0,-9.00905896870552e-05,0.0,0.02,0.0,0.02,0.02,0.005692057260856531,0.012013203383851367,0.008437116281217127,0.6260072550219367
0.00018922373890397194,2e-05,0.00016922373890397195,0.02,0.02,0.0,0.02,0.02,-0.011931695745166393,0.012204700306015948,0.008607767780483666,0.6066062311755818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006440384652273368,0.012204700306015948,0.008607767780483666,0.5962590690620717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072924342504456785,0.012204700306015948,0.008607767780483666,0.6078996833698844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006342391514221224,0.012204700306015948,0.008607767780483666,0.5977017540623604
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012298725050001957,0.012204700306015948,0.008607767780483666,0.6173514486474792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035679247032814887,0.012204700306015948,0.008607767780483666,0.6115808604599617
0.0,0.00012000000000000002,-0.00012000000000000002,0.12000000000000001,0.0,0.0,0.0,0.0,0.007902202821698623,0.012204700306015948,0.008486734848349942,0.6243158992828839
-0.0003223347084772032,0.0,-0.0003223347084772032,0.0,0.08,0.04,0.12,0.04,0.006952160993595191,0.011878431599023465,0.008161664570669469,0.6356084049191548
-0.0009636643785266585,0.0,-0.0009636643785266585,0.0,0.08,0.04,0.12,0.04,0.003862614375942597,0.010903320399092031,0.007190135086726501,0.6419261294574081
0.00017705284376938078,0.0,0.00017705284376938078,0.0,0.08,0.04,0.12,0.04,0.0062109550025213345,0.011082303706744678,0.007368460964360057,0.6521240587649322
0.002503296276892306,0.0,0.002503296276892306,0.0,0.08,0.04,0.12,0.04,0.006684536203731106,0.013613342273245399,0.009890202682150795,0.6631677418488016
-0.00045107849559923314,0.00012000000000000002,-0.0005710784955992331,0.12000000000000001,0.08,0.04,0.12,0.04,0.0007179157167860328,0.01315612309169345,0.009313476104482632,0.6643617561103263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029889110742402636,0.01315612309169345,0.009313476104482632,0.6693363853947065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008254669579494611,0.01315612309169345,0.009313476104482632,0.6555565651162454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013942352219447729,0.01315612309169345,0.009313476104482632,0.678638917866315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001807775796370037,0.01315612309169345,0.009313476104482632,0.6756043150597515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9717560858788516e-05,0.01315612309169345,0.009313476104482632,0.6756541099329596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031766041320859806,0.01315612309169345,0.009313476104482632,0.6809769997025195
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,0.002160371040858866,0.01315612309169345,0.009293289834960472,0.6846085337330265
-0.0003414741767980134,0.0,-0.0003414741767980134,0.0,0.02,0.0,0.02,0.02,-0.0041637243123001655,0.012810156438592957,0.008948642239666293,0.6775942882244139
-0.0002779235070347319,2e-05,-0.0002979235070347319,0.02,0.02,0.0,0.02,0.02,0.0031135656933312106,0.012528672687955211,0.008648052721752286,0.6828175882475578
-0.0007313022855803686,0.0,-0.0007313022855803686,0.0,0.02,0.02,0.04,0.0,0.0035473933172565086,0.011788208155402824,0.007910426095450562,0.6887872041142689
-0.00010353066841198633,0.0,-0.00010353066841198633,0.0,0.02,0.02,0.04,0.0,0.010133151673383134,0.01168345704592122,0.007806076455337596,0.7058999409976274
-0.00015337915062196839,2e-05,-0.00017337915062196838,0.02,0.02,0.02,0.04,0.0,0.0034993049179556923,0.01152828589658128,0.007631343893810039,0.7118694050507008
-3.607806037454253e-05,0.0,-3.607806037454253e-05,0.0,0.0,0.02,0.02,-0.02,0.010025608090155735,0.011491791918012195,0.007594990509349753,0.7290319368072673
0.00022664940749818064,2e-05,0.00020664940749818065,0.02,0.0,0.02,0.02,-0.02,0.002186550139632537,0.01172104593333989,0.007803209417136525,0.7328125518301223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006459392204906322,0.01172104593333989,0.007803209417136525,0.7440054677199777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036225371165335973,0.01172104593333989,0.007803209417136525,0.7376877431817246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009418592562241201,0.01172104593333989,0.007803209417136525,0.7540543160351536
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01446399890877581,0.01172104593333989,0.007803209417136525,0.7794249557482196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03441430567094561,0.01172104593333989,0.007803209417136525,0.7181872814025916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00816470426074467,0.01172104593333989,0.007803209417136525,0.7041587903853666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027322928654060497,0.01172104593333989,0.007803209417136525,0.6575961813404771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019747358298320528,0.01172104593333989,0.007803209417136525,0.6903293270473354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017363647394312287,0.01172104593333989,0.007803209417136525,0.6609790446322203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005090985135784987,0.01172104593333989,0.007803209417136525,0.6618246465949276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013171268420765214,0.01172104593333989,0.007803209417136525,0.6837129850834727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050523607393142544,0.01172104593333989,0.007803209417136525,0.6922197104655821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003968621719216969,0.01172104593333989,0.007803209417136525,0.6855039305689412
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008795262741012055,0.01172104593333989,0.007803209417136525,0.6706794806485787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015453794955930578,0.01172104593333989,0.007803209417136525,0.644861142517555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011129571279935746,0.01172104593333989,0.007803209417136525,0.6265545431863093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010184379483847206,0.01172104593333989,0.007803209417136525,0.6431199919052943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023190958000678163,0.01172104593333989,0.007803209417136525,0.6050144651829441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002665464023424269,0.01172104593333989,0.007803209417136525,0.6092925734969648
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016166958226671246,0.01172104593333989,0.007803209417136525,0.6353099393071824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016609348926481804,0.01172104593333989,0.007803209417136525,0.6624713726920792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005446025646855923,0.01172104593333989,0.007803209417136525,0.6534175109592344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007581970599847665,0.01172104593333989,0.007803209417136525,0.6659536739166005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006420000007290261,0.01172104593333989,0.007803209417136525,0.6766490965152903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009494458004693396,0.01172104593333989,0.007803209417136525,0.6607302220798188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017733086187020408,0.01172104593333989,0.007803209417136525,0.6901800942413499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014215967009112207,0.01172104593333989,0.007803209417136525,0.6661525497821568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017406673685050666,0.01172104593333989,0.007803209417136525,0.6951547235257298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008862510057295214,0.01172104593333989,0.007803209417136525,0.7101780493116481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00893015107080064,0.01172104593333989,0.007803209417136525,0.7254501976499683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016087606959996226,0.01172104593333989,0.007803209417136525,0.7532085622588087
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,-0.006526084160733192,0.01172104593333989,0.007783053352948155,0.7417669756301897
-0.00011113267818550376,0.0,-0.00011113267818550376,0.0,0.02,0.0,0.02,0.02,-0.006283415235342593,0.011608610663928598,0.007671055723199149,0.7308227304790984
0.00029934144516656323,0.0,0.00029934144516656323,0.0,0.02,0.0,0.02,0.02,-0.0012358597557926565,0.01191142704738768,0.007972693433272005,0.7286836763220881
-4.1289634674113175e-05,0.0,-4.1289634674113175e-05,0.0,0.02,0.0,0.02,0.02,-0.0006042919570593552,0.011869645594242417,0.007931074608998667,0.7276390466801868
-0.00033691243197448985,0.0,-0.00033691243197448985,0.0,0.02,0.0,0.02,0.02,-0.015203428401004304,0.011528734131104112,0.00759149009938942,0.7013730101312052
0.00011422839226339576,2e-05,9.422839226339576e-05,0.02,0.02,0.0,0.02,0.02,0.004005716435394158,0.01164427943213231,0.00768643382555978,0.7081882279606238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018929287880528056,0.01164427943213231,0.00768643382555978,0.7049547492885042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005485292518808249,0.01164427943213231,0.00768643382555978,0.7143069248196829
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003395181444149742,0.01164427943213231,0.00768643382555978,0.7201273078804082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018479912526513598,0.01164427943213231,0.00768643382555978,0.6883395056963111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034474008581141247,0.01164427943213231,0.00768643382555978,0.6825191226355856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03417892944495127,0.01164427943213231,0.00768643382555978,0.6250124202532426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010163495031527914,0.01164427943213231,0.00768643382555978,0.6415282259126576
0.0,0.0001,-0.0001,0.1,0.0,0.0,0.0,0.0,-0.010424881286366094,0.01164427943213231,0.0075856651821772925,0.624415489029299
0.0013625281574539726,0.0,0.0013625281574539726,0.0,0.1,0.0,0.1,0.1,0.011208438679286337,0.013022673248185956,0.008958529022035089,0.6426226504277668
0.0004017538962753408,0.0,0.0004017538962753408,0.0,0.1,0.0,0.1,0.1,0.017655924762989716,0.0134296590541787,0.009363882042249916,0.6716246723577022
0.004047364711409098,0.0,0.004047364711409098,0.0,0.1,0.0,0.1,0.1,0.022349224155303826,0.0175313784937301,0.01344914579939882,0.7089841868637607
0.001264604356890635,0.0,0.001264604356890635,0.0,0.1,0.0,0.1,0.1,0.019502769758408034,0.018818153108246305,0.014730758004663835,0.7423141119809249
-0.0006912425959180158,0.0001,-0.0007912425959180158,0.1,0.1,0.0,0.1,0.1,-0.00022837646898088426,0.018113902603323462,0.013927859805542342,0.7419162084361752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012565666696560118,0.018113902603323462,0.013927859805542342,0.7638045469247199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014665755224853028,0.018113902603323462,0.013927859805542342,0.7612177943497518
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007428552760524454,0.018113902603323462,0.013927859805542342,0.7743010936578534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009700905157134287,0.018113902603323462,0.013927859805542342,0.7570887670280788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01384449694724843,0.018113902603323462,0.013927859805542342,0.7814147770992435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124825499707224,0.018113902603323462,0.013927859805542342,0.803651376072968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005378305341422029,0.018113902603323462,0.013927859805542342,0.7939507882429715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012034818913688627,0.018113902603323462,0.013927859805542342,0.7723609153663984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004210171789433614,0.018113902603323462,0.013927859805542342,0.7798228592929688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006847817696322922,0.018113902603323462,0.013927859805542342,0.7676349568207823
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599444168323604,0.018113902603323462,0.013927859805542342,0.7782309414866939
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016113718747035932,0.018113902603323462,0.013927859805542342,0.8068848547450873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015417585945479706,0.018113902603323462,0.013927859805542342,0.8040990744909255
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027850045646777843,0.018113902603323462,0.013927859805542342,0.8091234986485139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004427133966767305,0.018113902603323462,0.013927859805542342,0.8011142665575701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010937390161245952,0.018113902603323462,0.013927859805542342,0.8208137560158966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002103763604072606,0.018113902603323462,0.013927859805542342,0.8246443177255975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027265220203887,0.018113902603323462,0.013927859805542342,0.8241468244344319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008617643352887283,0.018113902603323462,0.013927859805542342,0.8398666711907097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020549134867724472,0.018113902603323462,0.013927859805542342,0.8360859043542168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00292616191324524,0.018113902603323462,0.013927859805542342,0.8414585889969846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008968871609766116,0.018113902603323462,0.013927859805542342,0.8249427833375695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003270958571379712,0.018113902603323462,0.013927859805542342,0.824345852113626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011725879542904272,0.018113902603323462,0.013927859805542342,0.8222066461429778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004477161303609645,0.018113902603323462,0.013927859805542342,0.8140483330596862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01351942254777505,0.018113902603323462,0.013927859805542342,0.838573218996407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015693527844120592,0.018113902603323462,0.013927859805542342,0.8414585889969846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00559196242686677,0.018113902603323462,0.013927859805542342,0.8517559562372867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008220496558328017,0.018113902603323462,0.013927859805542342,0.8365336027721748
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003575511540187981,0.018113902603323462,0.013927859805542342,0.82996705568152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016854105960858456,0.018113902603323462,0.013927859805542342,0.8268828098153862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008986414840963519,0.018113902603323462,0.013927859805542342,0.8285245224948687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003890395427502691,0.018113902603323462,0.013927859805542342,0.8356382059362593
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008590822297383172,0.018113902603323462,0.013927859805542342,0.851407847565745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019077893087540154,0.018113902603323462,0.013927859805542342,0.8478757514680157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014267990940848296,0.018113902603323462,0.013927859805542342,0.8505122989161917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005080821253407031,0.018113902603323462,0.013927859805542342,0.8599144211342162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013613983822124975,0.018113902603323462,0.013927859805542342,0.8345935762943582
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006887328746690624,0.018113902603323462,0.013927859805542342,0.8472290253708643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005978513184986323,0.018113902603323462,0.013927859805542342,0.8582727084547335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014857498305214323,0.018113902603323462,0.013927859805542342,0.8858819920712258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005697714659280706,0.018113902603323462,0.013927859805542342,0.8966272095431236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006740825836411779,0.018113902603323462,0.013927859805542342,0.8838423758469938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021121912844268564,0.018113902603323462,0.013927859805542342,0.8842402793917437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026929787492038226,0.018113902603323462,0.013927859805542342,0.8893144984225394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003501980199372312,0.018113902603323462,0.013927859805542342,0.8826981564586767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007292657904037547,0.018113902603323462,0.013927859805542342,0.8689682828670613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007851960589843054,0.018113902603323462,0.013927859805542342,0.8836433481678001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013838692292137411,0.018113902603323462,0.013927859805542342,0.9097105088512258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009116558716901757,0.018113902603323462,0.013927859805542342,0.9114515076498484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035394164744094736,0.018113902603323462,0.013927859805542342,0.9046860846936378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003943819855746211,0.018113902603323462,0.013927859805542342,0.912197823493416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001560930514972858,0.018113902603323462,0.013927859805542342,0.9092130155600604
0.0,2e-05,-2e-05,0.02,0.0,0.0,0.0,0.0,-0.024440461382450485,0.018113902603323462,0.013907581248346235,0.8625509685823929
